Língua,Coleção,Título,Link
EN-US,General Conference April 2021,Infuriating Unfairness Dale G. Renlund,https://www.churchofjesuschrist.org/study/general-conference/2021/04/25renlund?lang=eng
EN-US,General Conference April 2021,The Personal Journey of a Child of God Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2021/04/26andersen?lang=eng
EN-US,General Conference April 2021,Ye Shall Be Free Thierry K. Mutombo,https://www.churchofjesuschrist.org/study/general-conference/2021/04/27mutombo?lang=eng
EN-US,General Conference April 2021,Hope in Christ M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng
EN-US,General Conference April 2021,Priesthood Session,https://www.churchofjesuschrist.org/study/general-conference/2021/04/priesthood-session?lang=eng
EN-US,General Conference April 2021,Bishops—Shepherds over the Lord’s Flock Quentin L. Cook,https://www.churchofjesuschrist.org/study/general-conference/2021/04/31cook?lang=eng
EN-US,General Conference April 2021,You Can Gather Israel! Ahmad S. Corbitt,https://www.churchofjesuschrist.org/study/general-conference/2021/04/32corbitt?lang=eng
EN-US,General Conference April 2021,This Is Our Time! S. Gifford Nielsen,https://www.churchofjesuschrist.org/study/general-conference/2021/04/33nielsen?lang=eng
EN-US,General Conference April 2021,Bless in His Name Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2021/04/34eyring?lang=eng
EN-US,General Conference April 2021,What Has Our Savior Done for Us? Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2021/04/35oaks?lang=eng
EN-US,General Conference April 2021,What We Are Learning and Will Never Forget Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/36nelson?lang=eng
EN-US,General Conference April 2021,Jesus Christ: The Caregiver of Our Soul Ulisses Soares,https://www.churchofjesuschrist.org/study/general-conference/2021/04/41soares?lang=eng
EN-US,General Conference April 2021,The Grave Has No Victory Reyna I. Aburto,https://www.churchofjesuschrist.org/study/general-conference/2021/04/42aburto?lang=eng
EN-US,General Conference April 2021,Our Sorrow Shall Be Turned into Joy S. Mark Palmer,https://www.churchofjesuschrist.org/study/general-conference/2021/04/43palmer?lang=eng
EN-US,General Conference April 2021,Pressing toward the Mark Edward Dube,https://www.churchofjesuschrist.org/study/general-conference/2021/04/44dube?lang=eng
EN-US,General Conference April 2021,Remember Your Way Back Home José A. Teixeira,https://www.churchofjesuschrist.org/study/general-conference/2021/04/45teixeira?lang=eng
EN-US,General Conference April 2021,God Loves His Children Taniela B. Wakolo,https://www.churchofjesuschrist.org/study/general-conference/2021/04/46wakolo?lang=eng
EN-US,General Conference April 2021,They Cannot Prevail; We Cannot Fall Chi Hong (Sam) Wong,https://www.churchofjesuschrist.org/study/general-conference/2021/04/47wong?lang=eng
EN-US,General Conference April 2021,Our Personal Savior Michael John U. Teh,https://www.churchofjesuschrist.org/study/general-conference/2021/04/48teh?lang=eng
EN-US,General Conference April 2021,Christ Is Risen; Faith in Him Will Move Mountains Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng
EN-US,General Conference April 2021,Defending Our Divinely Inspired Constitution Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2021/04/51oaks?lang=eng
EN-US,General Conference April 2021,“Behold! I Am a God of Miracles” Ronald A. Rasband,https://www.churchofjesuschrist.org/study/general-conference/2021/04/52rasband?lang=eng
EN-US,General Conference April 2021,Light Cleaveth unto Light Timothy J. Dyches,https://www.churchofjesuschrist.org/study/general-conference/2021/04/53dyches?lang=eng
EN-US,General Conference April 2021,Why the Covenant Path D. Todd Christofferson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/54christofferson?lang=eng
EN-US,General Conference April 2021,The Gospel Light of Truth and Love Alan R. Walker,https://www.churchofjesuschrist.org/study/general-conference/2021/04/55walker?lang=eng
EN-US,General Conference April 2021,“The Principles of My Gospel” David A. Bednar,https://www.churchofjesuschrist.org/study/general-conference/2021/04/56bednar?lang=eng
EN-US,General Conference April 2021,COVID-19 and Temples Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/57nelson?lang=eng
EN-US,General Conference October 2020,Moving Forward Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/11nelson?lang=eng
EN-US,General Conference October 2020,We Will Prove Them Herewith David A. Bednar,https://www.churchofjesuschrist.org/study/general-conference/2020/10/12bednar?lang=eng
EN-US,General Conference October 2020,Becoming like Him Scott D. Whiting,https://www.churchofjesuschrist.org/study/general-conference/2020/10/13whiting?lang=eng
EN-US,General Conference October 2020,Eyes to See Michelle D. Craig,https://www.churchofjesuschrist.org/study/general-conference/2020/10/14craig?lang=eng
EN-US,General Conference October 2020,Hearts Knit in Righteousness and Unity Quentin L. Cook,https://www.churchofjesuschrist.org/study/general-conference/2020/10/15cook?lang=eng
EN-US,General Conference October 2020,Recommended to the Lord Ronald A. Rasband,https://www.churchofjesuschrist.org/study/general-conference/2020/10/16rasband?lang=eng
EN-US,General Conference October 2020,Love Your Enemies Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2020/10/17oaks?lang=eng
EN-US,General Conference October 2020,"Sustaining of General Authorities, Area Seventies, and General Officers Henry B. Eyring",https://www.churchofjesuschrist.org/study/general-conference/2020/10/21eyring?lang=eng
EN-US,General Conference October 2020,Sustainable Societies D. Todd Christofferson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/22christofferson?lang=eng
EN-US,General Conference October 2020,Finding Joy in Christ Steven J. Lund,https://www.churchofjesuschrist.org/study/general-conference/2020/10/23lund?lang=eng
EN-US,General Conference October 2020,"All Nations, Kindreds, and Tongues Gerrit W. Gong",https://www.churchofjesuschrist.org/study/general-conference/2020/10/24gong?lang=eng
EN-US,General Conference October 2020,There Was Bread W. Christopher Waddell,https://www.churchofjesuschrist.org/study/general-conference/2020/10/25waddell?lang=eng
EN-US,General Conference October 2020,The Exquisite Gift of the Son Matthew S. Holland,https://www.churchofjesuschrist.org/study/general-conference/2020/10/26holland?lang=eng
EN-US,General Conference October 2020,The Culture of Christ William K. Jackson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/27jackson?lang=eng
EN-US,General Conference October 2020,God Will Do Something Unimaginable Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2020/10/28uchtdorf?lang=eng
EN-US,General Conference October 2020,Women’s Session,https://www.churchofjesuschrist.org/study/general-conference/2020/10/womens-session?lang=eng
EN-US,General Conference October 2020,By Union of Feeling We Obtain Power with God Sharon Eubank,https://www.churchofjesuschrist.org/study/general-conference/2020/10/31eubank?lang=eng
EN-US,General Conference October 2020,Keep the Change Rebecca L. Craven,https://www.churchofjesuschrist.org/study/general-conference/2020/10/32craven?lang=eng
EN-US,General Conference October 2020,The Healing Power of Jesus Christ Cristina B. Franco,https://www.churchofjesuschrist.org/study/general-conference/2020/10/34franco?lang=eng
EN-US,General Conference October 2020,Video: The Light That Shineth in Darkness,https://www.churchofjesuschrist.org/study/general-conference/2020/10/33video?lang=eng
EN-US,General Conference October 2020,Sisters in Zion Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2020/10/35eyring?lang=eng
EN-US,General Conference October 2020,Be of Good Cheer Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2020/10/36oaks?lang=eng
EN-US,General Conference October 2020,Embrace the Future with Faith Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/37nelson?lang=eng
EN-US,General Conference October 2020,"Watch Ye Therefore, and Pray Always M. Russell Ballard",https://www.churchofjesuschrist.org/study/general-conference/2020/10/41ballard?lang=eng
EN-US,General Conference October 2020,"Peace, Be Still Lisa L. Harkness",https://www.churchofjesuschrist.org/study/general-conference/2020/10/42harkness?lang=eng
EN-US,General Conference October 2020,Seek Christ in Every Thought Ulisses Soares,https://www.churchofjesuschrist.org/study/general-conference/2020/10/43soares?lang=eng
EN-US,General Conference October 2020,I Believe in Angels Carlos A. Godoy,https://www.churchofjesuschrist.org/study/general-conference/2020/10/44godoy?lang=eng
EN-US,General Conference October 2020,We Talk of Christ Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2020/10/45andersen?lang=eng
EN-US,General Conference October 2020,Let God Prevail Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng
EN-US,General Conference October 2020,"Tested, Proved, and Polished Henry B. Eyring",https://www.churchofjesuschrist.org/study/general-conference/2020/10/51eyring?lang=eng
EN-US,General Conference October 2020,"Let Patience Have Her Perfect Work, and Count It All Joy! Jeremy R. Jaggi",https://www.churchofjesuschrist.org/study/general-conference/2020/10/52jaggi?lang=eng
EN-US,General Conference October 2020,Highly Favored of the Lord Gary E. Stevenson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/53stevenson?lang=eng
EN-US,General Conference October 2020,"Ask, Seek, and Knock Milton Camargo",https://www.churchofjesuschrist.org/study/general-conference/2020/10/54camargo?lang=eng
EN-US,General Conference October 2020,"Do Justly, Love Mercy, and Walk Humbly with God Dale G. Renlund",https://www.churchofjesuschrist.org/study/general-conference/2020/10/55renlund?lang=eng
EN-US,General Conference October 2020,Enduring Power Kelly R. Johnson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/56johnson?lang=eng
EN-US,General Conference October 2020,Waiting on the Lord Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/2020/10/57holland?lang=eng
EN-US,General Conference October 2020,A New Normal Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/58nelson?lang=eng
EN-US,General Conference April 2020,Shall We Not Go On in So Great a Cause? M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/2020/04/12ballard?lang=eng
EN-US,General Conference April 2020,Ensuring a Righteous Judgment James R. Rasband,https://www.churchofjesuschrist.org/study/general-conference/2020/04/13rasband?lang=eng
EN-US,General Conference April 2020,An Especially Noble Calling Joy D. Jones,https://www.churchofjesuschrist.org/study/general-conference/2020/04/14jones?lang=eng
EN-US,General Conference April 2020,Spiritually Defining Memories Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2020/04/15andersen?lang=eng
EN-US,General Conference April 2020,Deep in Our Heart Douglas D. Holmes,https://www.churchofjesuschrist.org/study/general-conference/2020/04/16holmes?lang=eng
EN-US,General Conference April 2020,Prayers of Faith Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2020/04/17eyring?lang=eng
EN-US,General Conference April 2020,"Sustaining of General Authorities, Area Seventies, and General Officers Dallin H. Oaks",https://www.churchofjesuschrist.org/study/general-conference/2020/04/21oaks?lang=eng
EN-US,General Conference April 2020,The Coming Forth of the Book of Mormon Ulisses Soares,https://www.churchofjesuschrist.org/study/general-conference/2020/04/23soares?lang=eng
EN-US,General Conference April 2020,Come unto Christ—Living as Latter-day Saints John A. McCune,https://www.churchofjesuschrist.org/study/general-conference/2020/04/24mccune?lang=eng
EN-US,General Conference April 2020,A Living Witness of the Living Christ Gérald Caussé,https://www.churchofjesuschrist.org/study/general-conference/2020/04/25causse?lang=eng
EN-US,General Conference April 2020,Consider the Goodness and Greatness of God Dale G. Renlund,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng
EN-US,General Conference April 2020,The Power of the Book of Mormon in Conversion Benjamin M. Z. Tai,https://www.churchofjesuschrist.org/study/general-conference/2020/04/27tai?lang=eng
EN-US,General Conference April 2020,A Good Foundation against the Time to Come Gary E. Stevenson,https://www.churchofjesuschrist.org/study/general-conference/2020/04/28stevenson?lang=eng
